date,city,zone,population,temperature,rainfall,water_demand_mld
2023-04-24,Chennai,North,1500000,30.19,0.84,246.0
2023-04-24,Chennai,Central,1750000,30.19,0.84,287.0
2023-04-24,Chennai,South,1750000,30.19,0.84,287.0
2023-04-25,Chennai,ALL,5000000,27.85,4.36,820.0
2023-04-25,Chennai,North,1500000,27.85,4.36,246.0
2023-04-25,Chennai,Central,1750000,27.85,4.36,287.0
2023-04-25,Chennai,South,1750000,27.85,4.36,287.0
2023-04-26,Chennai,ALL,5000000,27.81,3.43,820.0
2023-04-26,Chennai,North,1500000,27.81,3.43,246.0
2023-04-26,Chennai,Central,1750000,27.81,3.43,287.0
2023-04-26,Chennai,South,1750000,27.81,3.43,287.0
2023-04-27,Chennai,ALL,5000000,30.14,1.7,820.0
2023-04-27,Chennai,North,1500000,30.14,1.7,246.0
2023-04-27,Chennai,Central,1750000,30.14,1.7,287.0
2023-04-27,Chennai,South,1750000,30.14,1.7,287.0
2023-04-28,Chennai,ALL,5000000,36.43,4.27,861.0
2023-04-28,Chennai,North,1500000,36.43,4.27,258.3
2023-04-28,Chennai,Central,1750000,36.43,4.27,301.35
2023-04-28,Chennai,South,1750000,36.43,4.27,301.35
2023-04-29,Chennai,ALL,5000000,23.92,3.37,820.0
2023-04-29,Chennai,North,1500000,23.92,3.37,246.0
2023-04-29,Chennai,Central,1750000,23.92,3.37,287.0
2023-04-29,Chennai,South,1750000,23.92,3.37,287.0
2023-04-30,Chennai,ALL,5000000,28.01,4.7,820.0
2023-04-30,Chennai,North,1500000,28.01,4.7,246.0
2023-04-30,Chennai,Central,1750000,28.01,4.7,287.0
2023-04-30,Chennai,South,1750000,28.01,4.7,287.0
2023-05-01,Chennai,ALL,5000000,27.62,2.77,820.0
2023-05-01,Chennai,North,1500000,27.62,2.77,246.0
2023-05-01,Chennai,Central,1750000,27.62,2.77,287.0
2023-05-01,Chennai,South,1750000,27.62,2.77,287.0
2023-05-02,Chennai,ALL,5000000,31.51,4.73,820.0
2023-05-02,Chennai,North,1500000,31.51,4.73,246.0
2023-05-02,Chennai,Central,1750000,31.51,4.73,287.0
2023-05-02,Chennai,South,1750000,31.51,4.73,287.0
2023-05-03,Chennai,ALL,5000000,26.4,2.33,820.0
2023-05-03,Chennai,North,1500000,26.4,2.33,246.0
2023-05-03,Chennai,Central,1750000,26.4,2.33,287.0
2023-05-03,Chennai,South,1750000,26.4,2.33,287.0
2023-05-04,Chennai,ALL,5000000,28.58,1.69,820.0
2023-05-04,Chennai,North,1500000,28.58,1.69,246.0
2023-05-04,Chennai,Central,1750000,28.58,1.69,287.0
2023-05-04,Chennai,South,1750000,28.58,1.69,287.0
2023-05-05,Chennai,ALL,5000000,35.3,3.81,861.0
2023-05-05,Chennai,North,1500000,35.3,3.81,258.3
2023-05-05,Chennai,Central,1750000,35.3,3.81,301.35
2023-05-05,Chennai,South,1750000,35.3,3.81,301.35
2023-05-06,Chennai,ALL,5000000,26.22,4.84,820.0
2023-05-06,Chennai,North,1500000,26.22,4.84,246.0
2023-05-06,Chennai,Central,1750000,26.22,4.84,287.0
2023-05-06,Chennai,South,1750000,26.22,4.84,287.0
2023-05-07,Chennai,ALL,5000000,36.37,5.06,861.0
2023-05-07,Chennai,North,1500000,36.37,5.06,258.3
2023-05-07,Chennai,Central,1750000,36.37,5.06,301.35
2023-05-07,Chennai,South,1750000,36.37,5.06,301.35
2023-05-08,Chennai,ALL,5000000,25.44,2.03,820.0
2023-05-08,Chennai,North,1500000,25.44,2.03,246.0
2023-05-08,Chennai,Central,1750000,25.44,2.03,287.0
2023-05-08,Chennai,South,1750000,25.44,2.03,287.0
2023-05-09,Chennai,ALL,5000000,33.8,1.58,861.0
2023-05-09,Chennai,North,1500000,33.8,1.58,258.3
2023-05-09,Chennai,Central,1750000,33.8,1.58,301.35
2023-05-09,Chennai,South,1750000,33.8,1.58,301.35
2023-05-10,Chennai,ALL,5000000,31.33,4.55,820.0
2023-05-10,Chennai,North,1500000,31.33,4.55,246.0
2023-05-10,Chennai,Central,1750000,31.33,4.55,287.0
2023-05-10,Chennai,South,1750000,31.33,4.55,287.0
2023-05-11,Chennai,ALL,5000000,27.22,2.88,820.0
2023-05-11,Chennai,North,1500000,27.22,2.88,246.0
2023-05-11,Chennai,Central,1750000,27.22,2.88,287.0
2023-05-11,Chennai,South,1750000,27.22,2.88,287.0
2023-05-12,Chennai,ALL,5000000,20.28,0.95,820.0
2023-05-12,Chennai,North,1500000,20.28,0.95,246.0
2023-05-12,Chennai,Central,1750000,20.28,0.95,287.0
2023-05-12,Chennai,South,1750000,20.28,0.95,287.0
2023-05-13,Chennai,ALL,5000000,29.24,0.5,820.0
2023-05-13,Chennai,North,1500000,29.24,0.5,246.0
2023-05-13,Chennai,Central,1750000,29.24,0.5,287.0
2023-05-13,Chennai,South,1750000,29.24,0.5,287.0
2023-05-14,Chennai,ALL,5000000,34.9,0.14,861.0
2023-05-14,Chennai,North,1500000,34.9,0.14,258.3
2023-05-14,Chennai,Central,1750000,34.9,0.14,301.35
2023-05-14,Chennai,South,1750000,34.9,0.14,301.35
2023-05-15,Chennai,ALL,5000000,28.68,3.26,820.0
2023-05-15,Chennai,North,1500000,28.68,3.26,246.0
2023-05-15,Chennai,Central,1750000,28.68,3.26,287.0
2023-05-15,Chennai,South,1750000,28.68,3.26,287.0
2023-05-16,Chennai,ALL,5000000,34.32,0.13,861.0
2023-05-16,Chennai,North,1500000,34.32,0.13,258.3
2023-05-16,Chennai,Central,1750000,34.32,0.13,301.35
2023-05-16,Chennai,South,1750000,34.32,0.13,301.35
2023-05-17,Chennai,ALL,5000000,33.49,3.02,861.0
2023-05-17,Chennai,North,1500000,33.49,3.02,258.3
2023-05-17,Chennai,Central,1750000,33.49,3.02,301.35
2023-05-17,Chennai,South,1750000,33.49,3.02,301.35
2023-05-18,Chennai,ALL,5000000,27.06,3.92,820.0
2023-05-18,Chennai,North,1500000,27.06,3.92,246.0
2023-05-18,Chennai,Central,1750000,27.06,3.92,287.0
2023-05-18,Chennai,South,1750000,27.06,3.92,287.0
2023-05-19,Chennai,ALL,5000000,30.6,1.8,820.0
2023-05-19,Chennai,North,1500000,30.6,1.8,246.0
2023-05-19,Chennai,Central,1750000,30.6,1.8,287.0
2023-05-19,Chennai,South,1750000,30.6,1.8,287.0
2023-05-20,Chennai,ALL,5000000,30.21,2.23,820.0
2023-05-20,Chennai,North,1500000,30.21,2.23,246.0
2023-05-20,Chennai,Central,1750000,30.21,2.23,287.0
2023-05-20,Chennai,South,1750000,30.21,2.23,287.0
2023-05-21,Chennai,ALL,5000000,30.34,4.32,820.0
2023-05-21,Chennai,North,1500000,30.34,4.32,246.0
2023-05-21,Chennai,Central,1750000,30.34,4.32,287.0
2023-05-21,Chennai,South,1750000,30.34,4.32,287.0
2023-05-22,Chennai,ALL,5000000,34.76,0.52,861.0
2023-05-22,Chennai,North,1500000,34.76,0.52,258.3
2023-05-22,Chennai,Central,1750000,34.76,0.52,301.35
2023-05-22,Chennai,South,1750000,34.76,0.52,301.35
2023-05-23,Chennai,ALL,5000000,36.4,0.0,861.0
2023-05-23,Chennai,North,1500000,36.4,0.0,258.3
2023-05-23,Chennai,Central,1750000,36.4,0.0,301.35
2023-05-23,Chennai,South,1750000,36.4,0.0,301.35
2023-05-24,Chennai,ALL,5000000,29.54,4.18,820.0
2023-05-24,Chennai,North,1500000,29.54,4.18,246.0
2023-05-24,Chennai,Central,1750000,29.54,4.18,287.0
2023-05-24,Chennai,South,1750000,29.54,4.18,287.0
2023-05-25,Chennai,ALL,5000000,30.84,1.75,820.0
2023-05-25,Chennai,North,1500000,30.84,1.75,246.0
2023-05-25,Chennai,Central,1750000,30.84,1.75,287.0
2023-05-25,Chennai,South,1750000,30.84,1.75,287.0
2023-05-26,Chennai,ALL,5000000,29.38,2.01,820.0
2023-05-26,Chennai,North,1500000,29.38,2.01,246.0
2023-05-26,Chennai,Central,1750000,29.38,2.01,287.0
2023-05-26,Chennai,South,1750000,29.38,2.01,287.0
2023-05-27,Chennai,ALL,5000000,28.23,4.7,820.0
2023-05-27,Chennai,North,1500000,28.23,4.7,246.0
2023-05-27,Chennai,Central,1750000,28.23,4.7,287.0
2023-05-27,Chennai,South,1750000,28.23,4.7,287.0
2023-05-28,Chennai,ALL,5000000,31.07,1.61,820.0
2023-05-28,Chennai,North,1500000,31.07,1.61,246.0
2023-05-28,Chennai,Central,1750000,31.07,1.61,287.0
2023-05-28,Chennai,South,1750000,31.07,1.61,287.0
2023-05-29,Chennai,ALL,5000000,32.7,3.61,861.0
2023-05-29,Chennai,North,1500000,32.7,3.61,258.3
2023-05-29,Chennai,Central,1750000,32.7,3.61,301.35
2023-05-29,Chennai,South,1750000,32.7,3.61,301.35
2023-05-30,Chennai,ALL,5000000,32.44,4.26,861.0
2023-05-30,Chennai,North,1500000,32.44,4.26,258.3
2023-05-30,Chennai,Central,1750000,32.44,4.26,301.35
2023-05-30,Chennai,South,1750000,32.44,4.26,301.35
2023-05-31,Chennai,ALL,5000000,27.51,1.88,820.0
2023-05-31,Chennai,North,1500000,27.51,1.88,246.0
2023-05-31,Chennai,Central,1750000,27.51,1.88,287.0
2023-05-31,Chennai,South,1750000,27.51,1.88,287.0
2023-06-01,Chennai,ALL,5000000,32.24,4.22,861.0
2023-06-01,Chennai,North,1500000,32.24,4.22,258.3
2023-06-01,Chennai,Central,1750000,32.24,4.22,301.35
2023-06-01,Chennai,South,1750000,32.24,4.22,301.35
2023-06-02,Chennai,ALL,5000000,29.94,3.23,820.0
2023-06-02,Chennai,North,1500000,29.94,3.23,246.0
2023-06-02,Chennai,Central,1750000,29.94,3.23,287.0
2023-06-02,Chennai,South,1750000,29.94,3.23,287.0
2023-06-03,Chennai,ALL,5000000,33.83,1.82,861.0
2023-06-03,Chennai,North,1500000,33.83,1.82,258.3
2023-06-03,Chennai,Central,1750000,33.83,1.82,301.35
2023-06-03,Chennai,South,1750000,33.83,1.82,301.35
2023-06-04,Chennai,ALL,5000000,31.64,2.6,820.0
2023-06-04,Chennai,North,1500000,31.64,2.6,246.0
2023-06-04,Chennai,Central,1750000,31.64,2.6,287.0
2023-06-04,Chennai,South,1750000,31.64,2.6,287.0
2023-06-05,Chennai,ALL,5000000,29.35,5.2,820.0
2023-06-05,Chennai,North,1500000,29.35,5.2,246.0
2023-06-05,Chennai,Central,1750000,29.35,5.2,287.0
2023-06-05,Chennai,South,1750000,29.35,5.2,287.0
2023-06-06,Chennai,ALL,5000000,32.48,4.63,861.0
2023-06-06,Chennai,North,1500000,32.48,4.63,258.3
2023-06-06,Chennai,Central,1750000,32.48,4.63,301.35
2023-06-06,Chennai,South,1750000,32.48,4.63,301.35
2023-06-07,Chennai,ALL,5000000,33.92,3.04,861.0
2023-06-07,Chennai,North,1500000,33.92,3.04,258.3
2023-06-07,Chennai,Central,1750000,33.92,3.04,301.35
2023-06-07,Chennai,South,1750000,33.92,3.04,301.35
2023-06-08,Chennai,ALL,5000000,32.05,2.38,861.0
2023-06-08,Chennai,North,1500000,32.05,2.38,258.3
2023-06-08,Chennai,Central,1750000,32.05,2.38,301.35
2023-06-08,Chennai,South,1750000,32.05,2.38,301.35
2023-06-09,Chennai,ALL,5000000,30.97,2.74,820.0
2023-06-09,Chennai,North,1500000,30.97,2.74,246.0
2023-06-09,Chennai,Central,1750000,30.97,2.74,287.0
2023-06-09,Chennai,South,1750000,30.97,2.74,287.0
2023-06-10,Chennai,ALL,5000000,30.29,4.19,820.0
2023-06-10,Chennai,North,1500000,30.29,4.19,246.0
2023-06-10,Chennai,Central,1750000,30.29,4.19,287.0
2023-06-10,Chennai,South,1750000,30.29,4.19,287.0
2023-06-11,Chennai,ALL,5000000,27.55,7.18,779.0
2023-06-11,Chennai,North,1500000,27.55,7.18,233.7
2023-06-11,Chennai,Central,1750000,27.55,7.18,272.65
2023-06-11,Chennai,South,1750000,27.55,7.18,272.65
2023-06-12,Chennai,ALL,5000000,26.98,0.57,820.0
2023-06-12,Chennai,North,1500000,26.98,0.57,246.0
2023-06-12,Chennai,Central,1750000,26.98,0.57,287.0
2023-06-12,Chennai,South,1750000,26.98,0.57,287.0
2023-06-13,Chennai,ALL,5000000,33.47,4.58,861.0
2023-06-13,Chennai,North,1500000,33.47,4.58,258.3
2023-06-13,Chennai,Central,1750000,33.47,4.58,301.35
2023-06-13,Chennai,South,1750000,33.47,4.58,301.35
2023-06-14,Chennai,ALL,5000000,31.87,4.26,820.0
2023-06-14,Chennai,North,1500000,31.87,4.26,246.0
2023-06-14,Chennai,Central,1750000,31.87,4.26,287.0
2023-06-14,Chennai,South,1750000,31.87,4.26,287.0
2023-06-15,Chennai,ALL,5000000,29.96,1.21,820.0
2023-06-15,Chennai,North,1500000,29.96,1.21,246.0
2023-06-15,Chennai,Central,1750000,29.96,1.21,287.0
2023-06-15,Chennai,South,1750000,29.96,1.21,287.0
2023-06-16,Chennai,ALL,5000000,30.23,1.65,820.0
2023-06-16,Chennai,North,1500000,30.23,1.65,246.0
2023-06-16,Chennai,Central,1750000,30.23,1.65,287.0
2023-06-16,Chennai,South,1750000,30.23,1.65,287.0
2023-06-17,Chennai,ALL,5000000,32.93,2.71,861.0
2023-06-17,Chennai,North,1500000,32.93,2.71,258.3
2023-06-17,Chennai,Central,1750000,32.93,2.71,301.35
2023-06-17,Chennai,South,1750000,32.93,2.71,301.35
2023-06-18,Chennai,ALL,5000000,27.52,2.36,820.0
2023-06-18,Chennai,North,1500000,27.52,2.36,246.0
2023-06-18,Chennai,Central,1750000,27.52,2.36,287.0
2023-06-18,Chennai,South,1750000,27.52,2.36,287.0
2023-06-19,Chennai,ALL,5000000,31.24,1.87,820.0
2023-06-19,Chennai,North,1500000,31.24,1.87,246.0
2023-06-19,Chennai,Central,1750000,31.24,1.87,287.0
2023-06-19,Chennai,South,1750000,31.24,1.87,287.0
2023-06-20,Chennai,ALL,5000000,27.53,3.49,820.0
2023-06-20,Chennai,North,1500000,27.53,3.49,246.0
2023-06-20,Chennai,Central,1750000,27.53,3.49,287.0
2023-06-20,Chennai,South,1750000,27.53,3.49,287.0
2023-06-21,Chennai,ALL,5000000,30.73,1.99,820.0
2023-06-21,Chennai,North,1500000,30.73,1.99,246.0
2023-06-21,Chennai,Central,1750000,30.73,1.99,287.0
2023-06-21,Chennai,South,1750000,30.73,1.99,287.0
2023-06-22,Chennai,ALL,5000000,28.59,3.46,820.0
2023-06-22,Chennai,North,1500000,28.59,3.46,246.0
2023-06-22,Chennai,Central,1750000,28.59,3.46,287.0
2023-06-22,Chennai,South,1750000,28.59,3.46,287.0
2023-06-23,Chennai,ALL,5000000,25.66,0.19,820.0
2023-06-23,Chennai,North,1500000,25.66,0.19,246.0
2023-06-23,Chennai,Central,1750000,25.66,0.19,287.0
2023-06-23,Chennai,South,1750000,25.66,0.19,287.0
2023-06-24,Chennai,ALL,5000000,27.84,2.57,820.0
2023-06-24,Chennai,North,1500000,27.84,2.57,246.0
2023-06-24,Chennai,Central,1750000,27.84,2.57,287.0
2023-06-24,Chennai,South,1750000,27.84,2.57,287.0
2023-06-25,Chennai,ALL,5000000,30.93,5.95,820.0
2023-06-25,Chennai,North,1500000,30.93,5.95,246.0
2023-06-25,Chennai,Central,1750000,30.93,5.95,287.0
2023-06-25,Chennai,South,1750000,30.93,5.95,287.0
2023-06-26,Chennai,ALL,5000000,32.57,2.68,861.0
2023-06-26,Chennai,North,1500000,32.57,2.68,258.3
2023-06-26,Chennai,Central,1750000,32.57,2.68,301.35
2023-06-26,Chennai,South,1750000,32.57,2.68,301.35
2023-06-27,Chennai,ALL,5000000,29.94,0.99,820.0
2023-06-27,Chennai,North,1500000,29.94,0.99,246.0
2023-06-27,Chennai,Central,1750000,29.94,0.99,287.0
2023-06-27,Chennai,South,1750000,29.94,0.99,287.0
2023-06-28,Chennai,ALL,5000000,29.94,2.42,820.0
2023-06-28,Chennai,North,1500000,29.94,2.42,246.0
2023-06-28,Chennai,Central,1750000,29.94,2.42,287.0
2023-06-28,Chennai,South,1750000,29.94,2.42,287.0
2023-06-29,Chennai,ALL,5000000,30.97,1.35,820.0
2023-06-29,Chennai,North,1500000,30.97,1.35,246.0
2023-06-29,Chennai,Central,1750000,30.97,1.35,287.0
2023-06-29,Chennai,South,1750000,30.97,1.35,287.0
2023-06-30,Chennai,ALL,5000000,31.56,6.07,779.0
2023-06-30,Chennai,North,1500000,31.56,6.07,233.7
2023-06-30,Chennai,Central,1750000,31.56,6.07,272.65
2023-06-30,Chennai,South,1750000,31.56,6.07,272.65
2023-07-01,Chennai,ALL,5000000,29.67,3.8,820.0
2023-07-01,Chennai,North,1500000,29.67,3.8,246.0
2023-07-01,Chennai,Central,1750000,29.67,3.8,287.0
2023-07-01,Chennai,South,1750000,29.67,3.8,287.0
2023-07-02,Chennai,ALL,5000000,32.07,2.2,861.0
2023-07-02,Chennai,North,1500000,32.07,2.2,258.3
2023-07-02,Chennai,Central,1750000,32.07,2.2,301.35
2023-07-02,Chennai,South,1750000,32.07,2.2,301.35
2023-07-03,Chennai,ALL,5000000,30.67,3.03,820.0
2023-07-03,Chennai,North,1500000,30.67,3.03,246.0
2023-07-03,Chennai,Central,1750000,30.67,3.03,287.0
2023-07-03,Chennai,South,1750000,30.67,3.03,287.0
2023-07-04,Chennai,ALL,5000000,30.29,1.45,820.0
2023-07-04,Chennai,North,1500000,30.29,1.45,246.0
2023-07-04,Chennai,Central,1750000,30.29,1.45,287.0
2023-07-04,Chennai,South,1750000,30.29,1.45,287.0
2023-07-05,Chennai,ALL,5000000,30.07,4.0,820.0
2023-07-05,Chennai,North,1500000,30.07,4.0,246.0
2023-07-05,Chennai,Central,1750000,30.07,4.0,287.0
2023-07-05,Chennai,South,1750000,30.07,4.0,287.0
2023-07-06,Chennai,ALL,5000000,34.35,4.92,861.0
2023-07-06,Chennai,North,1500000,34.35,4.92,258.3
2023-07-06,Chennai,Central,1750000,34.35,4.92,301.35
2023-07-06,Chennai,South,1750000,34.35,4.92,301.35
2023-07-07,Chennai,ALL,5000000,36.46,1.47,861.0
2023-07-07,Chennai,North,1500000,36.46,1.47,258.3
2023-07-07,Chennai,Central,1750000,36.46,1.47,301.35
2023-07-07,Chennai,South,1750000,36.46,1.47,301.35
2023-07-08,Chennai,ALL,5000000,32.62,3.37,861.0
2023-07-08,Chennai,North,1500000,32.62,3.37,258.3
2023-07-08,Chennai,Central,1750000,32.62,3.37,301.35
2023-07-08,Chennai,South,1750000,32.62,3.37,301.35
2023-07-09,Chennai,ALL,5000000,36.57,1.38,861.0
2023-07-09,Chennai,North,1500000,36.57,1.38,258.3
2023-07-09,Chennai,Central,1750000,36.57,1.38,301.35
2023-07-09,Chennai,South,1750000,36.57,1.38,301.35
2023-07-10,Chennai,ALL,5000000,27.48,1.8,820.0
2023-07-10,Chennai,North,1500000,27.48,1.8,246.0
2023-07-10,Chennai,Central,1750000,27.48,1.8,287.0
2023-07-10,Chennai,South,1750000,27.48,1.8,287.0
2023-07-11,Chennai,ALL,5000000,23.63,1.95,820.0
2023-07-11,Chennai,North,1500000,23.63,1.95,246.0
2023-07-11,Chennai,Central,1750000,23.63,1.95,287.0
2023-07-11,Chennai,South,1750000,23.63,1.95,287.0
2023-07-12,Chennai,ALL,5000000,27.72,3.3,820.0
2023-07-12,Chennai,North,1500000,27.72,3.3,246.0
2023-07-12,Chennai,Central,1750000,27.72,3.3,287.0
2023-07-12,Chennai,South,1750000,27.72,3.3,287.0
2023-07-13,Chennai,ALL,5000000,31.03,6.75,779.0
2023-07-13,Chennai,North,1500000,31.03,6.75,233.7
2023-07-13,Chennai,Central,1750000,31.03,6.75,272.65
2023-07-13,Chennai,South,1750000,31.03,6.75,272.65
2023-07-14,Chennai,ALL,5000000,32.85,1.85,861.0
2023-07-14,Chennai,North,1500000,32.85,1.85,258.3
2023-07-14,Chennai,Central,1750000,32.85,1.85,301.35
2023-07-14,Chennai,South,1750000,32.85,1.85,301.35
2023-07-15,Chennai,ALL,5000000,27.3,3.98,820.0
2023-07-15,Chennai,North,1500000,27.3,3.98,246.0
2023-07-15,Chennai,Central,1750000,27.3,3.98,287.0
2023-07-15,Chennai,South,1750000,27.3,3.98,287.0
2023-07-16,Chennai,ALL,5000000,26.04,6.66,779.0
2023-07-16,Chennai,North,1500000,26.04,6.66,233.7
2023-07-16,Chennai,Central,1750000,26.04,6.66,272.65
2023-07-16,Chennai,South,1750000,26.04,6.66,272.65
2023-07-17,Chennai,ALL,5000000,33.54,2.06,861.0
2023-07-17,Chennai,North,1500000,33.54,2.06,258.3
2023-07-17,Chennai,Central,1750000,33.54,2.06,301.35
2023-07-17,Chennai,South,1750000,33.54,2.06,301.35
2023-07-18,Chennai,ALL,5000000,24.86,5.71,820.0
2023-07-18,Chennai,North,1500000,24.86,5.71,246.0
2023-07-18,Chennai,Central,1750000,24.86,5.71,287.0
2023-07-18,Chennai,South,1750000,24.86,5.71,287.0
2023-07-19,Chennai,ALL,5000000,29.66,5.48,820.0
2023-07-19,Chennai,North,1500000,29.66,5.48,246.0
2023-07-19,Chennai,Central,1750000,29.66,5.48,287.0
2023-07-19,Chennai,South,1750000,29.66,5.48,287.0
2023-07-20,Chennai,ALL,5000000,25.22,1.8,820.0
2023-07-20,Chennai,North,1500000,25.22,1.8,246.0
2023-07-20,Chennai,Central,1750000,25.22,1.8,287.0
2023-07-20,Chennai,South,1750000,25.22,1.8,287.0
2023-07-21,Chennai,ALL,5000000,30.02,3.09,820.0
2023-07-21,Chennai,North,1500000,30.02,3.09,246.0
2023-07-21,Chennai,Central,1750000,30.02,3.09,287.0
2023-07-21,Chennai,South,1750000,30.02,3.09,287.0
2023-07-22,Chennai,ALL,5000000,28.65,4.25,820.0
2023-07-22,Chennai,North,1500000,28.65,4.25,246.0
2023-07-22,Chennai,Central,1750000,28.65,4.25,287.0
2023-07-22,Chennai,South,1750000,28.65,4.25,287.0
2023-07-23,Chennai,ALL,5000000,26.8,2.72,820.0
2023-07-23,Chennai,North,1500000,26.8,2.72,246.0
2023-07-23,Chennai,Central,1750000,26.8,2.72,287.0
2023-07-23,Chennai,South,1750000,26.8,2.72,287.0
2023-07-24,Chennai,ALL,5000000,30.36,4.03,820.0
2023-07-24,Chennai,North,1500000,30.36,4.03,246.0
2023-07-24,Chennai,Central,1750000,30.36,4.03,287.0
2023-07-24,Chennai,South,1750000,30.36,4.03,287.0
2023-07-25,Chennai,ALL,5000000,32.13,0.75,861.0
2023-07-25,Chennai,North,1500000,32.13,0.75,258.3
2023-07-25,Chennai,Central,1750000,32.13,0.75,301.35
2023-07-25,Chennai,South,1750000,32.13,0.75,301.35
2023-07-26,Chennai,ALL,5000000,25.4,5.56,820.0
2023-07-26,Chennai,North,1500000,25.4,5.56,246.0
2023-07-26,Chennai,Central,1750000,25.4,5.56,287.0
2023-07-26,Chennai,South,1750000,25.4,5.56,287.0
2023-07-27,Chennai,ALL,5000000,31.0,1.5,820.0
2023-07-27,Chennai,North,1500000,31.0,1.5,246.0
2023-07-27,Chennai,Central,1750000,31.0,1.5,287.0
2023-07-27,Chennai,South,1750000,31.0,1.5,287.0
2023-07-28,Chennai,ALL,5000000,34.65,3.23,861.0
2023-07-28,Chennai,North,1500000,34.65,3.23,258.3
2023-07-28,Chennai,Central,1750000,34.65,3.23,301.35
2023-07-28,Chennai,South,1750000,34.65,3.23,301.35
2023-07-29,Chennai,ALL,5000000,33.54,3.14,861.0
2023-07-29,Chennai,North,1500000,33.54,3.14,258.3
2023-07-29,Chennai,Central,1750000,33.54,3.14,301.35
2023-07-29,Chennai,South,1750000,33.54,3.14,301.35
2023-07-30,Chennai,ALL,5000000,36.18,6.51,861.0
2023-07-30,Chennai,North,1500000,36.18,6.51,258.3
2023-07-30,Chennai,Central,1750000,36.18,6.51,301.35
2023-07-30,Chennai,South,1750000,36.18,6.51,301.35
2023-07-31,Chennai,ALL,5000000,29.25,4.94,820.0
2023-07-31,Chennai,North,1500000,29.25,4.94,246.0
2023-07-31,Chennai,Central,1750000,29.25,4.94,287.0
2023-07-31,Chennai,South,1750000,29.25,4.94,287.0
2023-08-01,Chennai,ALL,5000000,31.94,5.74,820.0
2023-08-01,Chennai,North,1500000,31.94,5.74,246.0
2023-08-01,Chennai,Central,1750000,31.94,5.74,287.0
2023-08-01,Chennai,South,1750000,31.94,5.74,287.0
2023-08-02,Chennai,ALL,5000000,27.11,4.37,820.0
2023-08-02,Chennai,North,1500000,27.11,4.37,246.0
2023-08-02,Chennai,Central,1750000,27.11,4.37,287.0
2023-08-02,Chennai,South,1750000,27.11,4.37,287.0
2023-08-03,Chennai,ALL,5000000,33.18,0.0,861.0
2023-08-03,Chennai,North,1500000,33.18,0.0,258.3
2023-08-03,Chennai,Central,1750000,33.18,0.0,301.35
2023-08-03,Chennai,South,1750000,33.18,0.0,301.35
2023-08-04,Chennai,ALL,5000000,26.45,0.0,820.0
2023-08-04,Chennai,North,1500000,26.45,0.0,246.0
2023-08-04,Chennai,Central,1750000,26.45,0.0,287.0
2023-08-04,Chennai,South,1750000,26.45,0.0,287.0
2023-08-05,Chennai,ALL,5000000,29.19,4.44,820.0
2023-08-05,Chennai,North,1500000,29.19,4.44,246.0
2023-08-05,Chennai,Central,1750000,29.19,4.44,287.0
2023-08-05,Chennai,South,1750000,29.19,4.44,287.0
2023-08-06,Chennai,ALL,5000000,34.51,3.15,861.0
2023-08-06,Chennai,North,1500000,34.51,3.15,258.3
2023-08-06,Chennai,Central,1750000,34.51,3.15,301.35
2023-08-06,Chennai,South,1750000,34.51,3.15,301.35
2023-08-07,Chennai,ALL,5000000,34.89,0.24,861.0
2023-08-07,Chennai,North,1500000,34.89,0.24,258.3
2023-08-07,Chennai,Central,1750000,34.89,0.24,301.35
2023-08-07,Chennai,South,1750000,34.89,0.24,301.35
2023-08-08,Chennai,ALL,5000000,24.89,2.89,820.0
2023-08-08,Chennai,North,1500000,24.89,2.89,246.0
2023-08-08,Chennai,Central,1750000,24.89,2.89,287.0
2023-08-08,Chennai,South,1750000,24.89,2.89,287.0
2023-08-09,Chennai,ALL,5000000,31.15,2.93,820.0
2023-08-09,Chennai,North,1500000,31.15,2.93,246.0
2023-08-09,Chennai,Central,1750000,31.15,2.93,287.0
2023-08-09,Chennai,South,1750000,31.15,2.93,287.0
2023-08-10,Chennai,ALL,5000000,23.8,2.82,820.0
2023-08-10,Chennai,North,1500000,23.8,2.82,246.0
2023-08-10,Chennai,Central,1750000,23.8,2.82,287.0
2023-08-10,Chennai,South,1750000,23.8,2.82,287.0
2023-08-11,Chennai,ALL,5000000,26.09,4.34,820.0
2023-08-11,Chennai,North,1500000,26.09,4.34,246.0
2023-08-11,Chennai,Central,1750000,26.09,4.34,287.0
2023-08-11,Chennai,South,1750000,26.09,4.34,287.0
2023-08-12,Chennai,ALL,5000000,31.1,1.12,820.0
2023-08-12,Chennai,North,1500000,31.1,1.12,246.0
2023-08-12,Chennai,Central,1750000,31.1,1.12,287.0
2023-08-12,Chennai,South,1750000,31.1,1.12,287.0
2023-08-13,Chennai,ALL,5000000,28.46,0.88,820.0
2023-08-13,Chennai,North,1500000,28.46,0.88,246.0
2023-08-13,Chennai,Central,1750000,28.46,0.88,287.0
2023-08-13,Chennai,South,1750000,28.46,0.88,287.0
2023-08-14,Chennai,ALL,5000000,29.81,4.91,820.0
